@relation FEATURE_RUNSTATUS_MaxSAT-2012-pms

@attribute instance_id string
@attribute repetition numeric
@attribute group_basics {ok,timeout,memout,presolved,crash,other,unknown}

@data
benchmarks/pms_crafted/maxone/structured/3col80_5_8.shuffled.cnf.wcnf,1,ok
benchmarks/pms_crafted/maxone/structured/3col80_5_9.shuffled.cnf.wcnf,1,ok
benchmarks/pms_crafted/maxone/structured/cnt05.shuffled.cnf.wcnf,1,ok
benchmarks/pms_crafted/maxone/structured/cnt06.shuffled.cnf.wcnf,1,ok
benchmarks/pms_crafted/maxone/structured/cnt07.shuffled.cnf.wcnf,1,ok
benchmarks/pms_crafted/maxone/structured/dp02s02.shuffled.cnf.wcnf,1,ok
benchmarks/pms_crafted/maxone/structured/dp03s03.shuffled.cnf.wcnf,1,ok
benchmarks/pms_crafted/maxone/structured/dp04s04.shuffled.cnf.wcnf,1,ok
benchmarks/pms_crafted/maxone/structured/dp05s05.shuffled.cnf.wcnf,1,ok
benchmarks/pms_crafted/maxone/structured/dp06s06.shuffled.cnf.wcnf,1,ok
benchmarks/pms_crafted/maxone/structured/dp07s07.shuffled.cnf.wcnf,1,ok
benchmarks/pms_crafted/maxone/structured/ezfact32_1.shuffled.cnf.wcnf,1,ok
benchmarks/pms_crafted/maxone/structured/ezfact32_10.shuffled.cnf.wcnf,1,ok
benchmarks/pms_crafted/maxone/structured/ezfact32_2.shuffled.cnf.wcnf,1,ok
benchmarks/pms_crafted/maxone/structured/ezfact32_3.shuffled.cnf.wcnf,1,ok
benchmarks/pms_crafted/maxone/structured/ezfact32_4.shuffled.cnf.wcnf,1,ok
benchmarks/pms_crafted/maxone/structured/ezfact32_5.shuffled.cnf.wcnf,1,ok
benchmarks/pms_crafted/maxone/structured/ezfact32_6.shuffled.cnf.wcnf,1,ok
benchmarks/pms_crafted/maxone/structured/ezfact32_7.shuffled.cnf.wcnf,1,ok
benchmarks/pms_crafted/maxone/structured/ezfact32_8.shuffled.cnf.wcnf,1,ok
benchmarks/pms_crafted/maxone/structured/ezfact32_9.shuffled.cnf.wcnf,1,ok
benchmarks/pms_crafted/maxone/structured/med11.shuffled.cnf.wcnf,1,ok
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_30_1.wcsp.wcnf,1,ok
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_30_2.wcsp.wcnf,1,ok
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_30_3.wcsp.wcnf,1,ok
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_30_4.wcsp.wcnf,1,ok
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_30_5.wcsp.wcnf,1,ok
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_30_6.wcsp.wcnf,1,ok
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_40_1.wcsp.wcnf,1,ok
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_40_2.wcsp.wcnf,1,ok
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_40_3.wcsp.wcnf,1,ok
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_40_4.wcsp.wcnf,1,ok
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_40_5.wcsp.wcnf,1,ok
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_40_6.wcsp.wcnf,1,ok
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_50_1.wcsp.wcnf,1,ok
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_50_2.wcsp.wcnf,1,ok
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_50_3.wcsp.wcnf,1,ok
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_50_4.wcsp.wcnf,1,ok
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_50_5.wcsp.wcnf,1,ok
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_50_6.wcsp.wcnf,1,ok
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_60_1.wcsp.wcnf,1,ok
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_60_2.wcsp.wcnf,1,ok
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_60_3.wcsp.wcnf,1,ok
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_60_4.wcsp.wcnf,1,ok
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_60_5.wcsp.wcnf,1,ok
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_60_6.wcsp.wcnf,1,ok
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_70_1.wcsp.wcnf,1,ok
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_70_2.wcsp.wcnf,1,ok
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_70_3.wcsp.wcnf,1,ok
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_70_4.wcsp.wcnf,1,ok
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_70_5.wcsp.wcnf,1,ok
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_70_6.wcsp.wcnf,1,ok
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_80_1.wcsp.wcnf,1,ok
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_80_2.wcsp.wcnf,1,ok
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_80_3.wcsp.wcnf,1,ok
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_80_4.wcsp.wcnf,1,ok
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_80_5.wcsp.wcnf,1,ok
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_80_6.wcsp.wcnf,1,ok
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_90_1.wcsp.wcnf,1,ok
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_90_2.wcsp.wcnf,1,ok
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_90_3.wcsp.wcnf,1,ok
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_90_4.wcsp.wcnf,1,ok
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_90_5.wcsp.wcnf,1,ok
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_90_6.wcsp.wcnf,1,ok
benchmarks/pms_crafted/pseudo/miplib/normalized-mps-v2-20-10-stein15.opb.msat.wcnf,1,ok
benchmarks/pms_crafted/pseudo/miplib/normalized-mps-v2-20-10-stein27.opb.msat.wcnf,1,ok
benchmarks/pms_crafted/pseudo/miplib/normalized-mps-v2-20-10-stein45.opb.msat.wcnf,1,ok
benchmarks/pms_crafted/pseudo/miplib/normalized-mps-v2-20-10-stein9.opb.msat.wcnf,1,ok
benchmarks/pms_industrial/aes/mul_8_11.wcnf,1,ok
benchmarks/pms_industrial/aes/mul_8_13.wcnf,1,ok
benchmarks/pms_industrial/aes/mul_8_14.wcnf,1,ok
benchmarks/pms_industrial/aes/mul_8_3.wcnf,1,ok
benchmarks/pms_industrial/aes/mul_8_9.wcnf,1,ok
benchmarks/pms_industrial/aes/sbox_4.wcnf,1,ok
benchmarks/pms_industrial/aes/sbox_8.wcnf,1,ok
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_001_area_delay.wcnf,1,ok
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_002_area_delay.wcnf,1,ok
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_003_area_delay.wcnf,1,ok
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_004_area_delay.wcnf,1,ok
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_005_area_delay.wcnf,1,ok
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_006_area_delay.wcnf,1,ok
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_007_area_delay.wcnf,1,ok
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_008_area_delay.wcnf,1,ok
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_009_area_delay.wcnf,1,ok
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_010_area_delay.wcnf,1,ok
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_011_area_delay.wcnf,1,ok
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_012_area_delay.wcnf,1,ok
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_013_area_delay.wcnf,1,ok
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_014_area_delay.wcnf,1,ok
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_015_area_delay.wcnf,1,ok
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_016_area_delay.wcnf,1,ok
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_017_area_delay.wcnf,1,ok
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_018_area_delay.wcnf,1,ok
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_019_area_delay.wcnf,1,ok
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_020_area_delay.wcnf,1,ok
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_021_area_delay.wcnf,1,ok
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_022_area_delay.wcnf,1,ok
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_023_area_delay.wcnf,1,ok
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_024_area_delay.wcnf,1,ok
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_025_area_delay.wcnf,1,ok
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_026_area_delay.wcnf,1,ok
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_027_area_delay.wcnf,1,ok
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_028_area_delay.wcnf,1,ok
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_029_area_delay.wcnf,1,ok
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_030_area_delay.wcnf,1,ok
benchmarks/pms_industrial/bcp-fir/normalized-fir01_area_delay.wcnf,1,ok
benchmarks/pms_industrial/bcp-fir/normalized-fir01_area_opers.wcnf,1,ok
benchmarks/pms_industrial/bcp-fir/normalized-fir02_area_delay.wcnf,1,ok
benchmarks/pms_industrial/bcp-fir/normalized-fir02_area_opers.wcnf,1,ok
benchmarks/pms_industrial/bcp-fir/normalized-fir02_area_partials.wcnf,1,ok
benchmarks/pms_industrial/bcp-fir/normalized-fir03_area_delay.wcnf,1,ok
benchmarks/pms_industrial/bcp-fir/normalized-fir03_area_opers.wcnf,1,ok
benchmarks/pms_industrial/bcp-fir/normalized-fir03_area_partials.wcnf,1,ok
benchmarks/pms_industrial/bcp-fir/normalized-fir04_area_delay.wcnf,1,ok
benchmarks/pms_industrial/bcp-fir/normalized-fir04_area_opers.wcnf,1,ok
benchmarks/pms_industrial/bcp-fir/normalized-fir04_area_partials.wcnf,1,ok
benchmarks/pms_industrial/bcp-fir/normalized-fir05_area_delay.wcnf,1,ok
benchmarks/pms_industrial/bcp-fir/normalized-fir05_area_opers.wcnf,1,ok
benchmarks/pms_industrial/bcp-fir/normalized-fir05_area_partials.wcnf,1,ok
benchmarks/pms_industrial/bcp-fir/normalized-fir06_area_delay.wcnf,1,ok
benchmarks/pms_industrial/bcp-fir/normalized-fir06_area_opers.wcnf,1,ok
benchmarks/pms_industrial/bcp-fir/normalized-fir06_area_partials.wcnf,1,ok
benchmarks/pms_industrial/bcp-fir/normalized-fir07_area_delay.wcnf,1,ok
benchmarks/pms_industrial/bcp-fir/normalized-fir07_area_opers.wcnf,1,ok
benchmarks/pms_industrial/bcp-fir/normalized-fir07_area_partials.wcnf,1,ok
benchmarks/pms_industrial/bcp-fir/normalized-fir08_area_delay.wcnf,1,ok
benchmarks/pms_industrial/bcp-fir/normalized-fir08_area_opers.wcnf,1,ok
benchmarks/pms_industrial/bcp-fir/normalized-fir08_area_partials.wcnf,1,ok
benchmarks/pms_industrial/bcp-fir/normalized-fir09_area_delay.wcnf,1,ok
benchmarks/pms_industrial/bcp-fir/normalized-fir09_area_opers.wcnf,1,ok
benchmarks/pms_industrial/bcp-fir/normalized-fir09_area_partials.wcnf,1,ok
benchmarks/pms_industrial/bcp-fir/normalized-fir10_area_delay.wcnf,1,ok
benchmarks/pms_industrial/bcp-fir/normalized-fir10_area_opers.wcnf,1,ok
benchmarks/pms_industrial/bcp-fir/normalized-fir10_area_partials.wcnf,1,ok
benchmarks/pms_industrial/bcp-hipp-yRa1/simp/simp-ibd_50.01.wcnf,1,ok
benchmarks/pms_industrial/bcp-hipp-yRa1/simp/simp-ibd_50.02.wcnf,1,ok
benchmarks/pms_industrial/bcp-hipp-yRa1/simp/simp-ibd_50.03.wcnf,1,ok
benchmarks/pms_industrial/bcp-hipp-yRa1/simp/simp-ibd_50.04.wcnf,1,ok
benchmarks/pms_industrial/bcp-hipp-yRa1/simp/simp-ibd_50.05.wcnf,1,ok
benchmarks/pms_industrial/bcp-hipp-yRa1/simp/simp-ibd_50.06.wcnf,1,ok
benchmarks/pms_industrial/bcp-hipp-yRa1/simp/simp-ibd_50.07.wcnf,1,ok
benchmarks/pms_industrial/bcp-hipp-yRa1/simp/simp-ibd_50.08.wcnf,1,ok
benchmarks/pms_industrial/bcp-hipp-yRa1/simp/simp-ibd_50.09.wcnf,1,ok
benchmarks/pms_industrial/bcp-hipp-yRa1/simp/simp-test_chr10_CEU_75.wcnf,1,ok
benchmarks/pms_industrial/bcp-hipp-yRa1/simp/simp-test_chr10_HCB_75.wcnf,1,ok
benchmarks/pms_industrial/bcp-hipp-yRa1/simp/simp-test_chr10_JPT_75.wcnf,1,ok
benchmarks/pms_industrial/bcp-hipp-yRa1/simp/simp-test_chr10_YRI_75.wcnf,1,ok
benchmarks/pms_industrial/bcp-hipp-yRa1/simp/simp-test_chr21_CEU_75.wcnf,1,ok
benchmarks/pms_industrial/bcp-hipp-yRa1/simp/simp-test_chr21_HCB_75.wcnf,1,ok
benchmarks/pms_industrial/bcp-hipp-yRa1/simp/simp-test_chr21_JPT_75.wcnf,1,ok
benchmarks/pms_industrial/bcp-hipp-yRa1/simp/simp-test_chr21_YRI_75.wcnf,1,ok
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.1.wcnf,1,ok
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.10.wcnf,1,ok
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.18.wcnf,1,ok
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.19.wcnf,1,ok
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.26.wcnf,1,ok
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.27.wcnf,1,ok
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.29.wcnf,1,ok
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.30.wcnf,1,ok
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.32.wcnf,1,ok
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.34.wcnf,1,ok
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.37.wcnf,1,ok
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.38.wcnf,1,ok
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.50.wcnf,1,ok
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.54.wcnf,1,ok
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.58.wcnf,1,ok
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.62.wcnf,1,ok
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.69.wcnf,1,ok
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.7.wcnf,1,ok
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.70.wcnf,1,ok
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.8.wcnf,1,ok
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.85.wcnf,1,ok
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.86.wcnf,1,ok
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU3__simp-genos.haps.21.wcnf,1,ok
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU3__simp-genos.haps.23.wcnf,1,ok
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU3__simp-genos.haps.27.wcnf,1,ok
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU3__simp-genos.haps.33.wcnf,1,ok
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU3__simp-genos.haps.38.wcnf,1,ok
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU3__simp-genos.haps.53.wcnf,1,ok
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU3__simp-genos.haps.58.wcnf,1,ok
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU3__simp-genos.haps.60.wcnf,1,ok
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU3__simp-genos.haps.63.wcnf,1,ok
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU3__simp-genos.haps.64.wcnf,1,ok
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU3__simp-genos.haps.72.wcnf,1,ok
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU3__simp-genos.haps.74.wcnf,1,ok
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU3__simp-genos.haps.80.wcnf,1,ok
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU3__simp-genos.haps.86.wcnf,1,ok
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU3__simp-genos.haps.88.wcnf,1,ok
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU3__simp-genos.haps.9.wcnf,1,ok
benchmarks/pms_industrial/bcp-msp/normalized-f1000.wcnf,1,ok
benchmarks/pms_industrial/bcp-msp/normalized-f2000.wcnf,1,ok
benchmarks/pms_industrial/bcp-msp/normalized-f600.wcnf,1,ok
benchmarks/pms_industrial/bcp-msp/normalized-g125.17.wcnf,1,ok
benchmarks/pms_industrial/bcp-msp/normalized-g125.18.wcnf,1,ok
benchmarks/pms_industrial/bcp-msp/normalized-g250.15.wcnf,1,ok
benchmarks/pms_industrial/bcp-msp/normalized-g250.29.wcnf,1,ok
benchmarks/pms_industrial/bcp-msp/normalized-hanoi4.wcnf,1,ok
benchmarks/pms_industrial/bcp-msp/normalized-hanoi5.wcnf,1,ok
benchmarks/pms_industrial/bcp-msp/normalized-ii16a1.wcnf,1,ok
benchmarks/pms_industrial/bcp-msp/normalized-ii16a2.wcnf,1,ok
benchmarks/pms_industrial/bcp-msp/normalized-ii16b1.wcnf,1,ok
benchmarks/pms_industrial/bcp-msp/normalized-ii16b2.wcnf,1,ok
benchmarks/pms_industrial/bcp-msp/normalized-ii16c1.wcnf,1,ok
benchmarks/pms_industrial/bcp-msp/normalized-ii16c2.wcnf,1,ok
benchmarks/pms_industrial/bcp-msp/normalized-ii16d1.wcnf,1,ok
benchmarks/pms_industrial/bcp-msp/normalized-ii16d2.wcnf,1,ok
benchmarks/pms_industrial/bcp-msp/normalized-ii16e1.wcnf,1,ok
benchmarks/pms_industrial/bcp-msp/normalized-ii16e2.wcnf,1,ok
benchmarks/pms_industrial/bcp-msp/normalized-ii32a1.wcnf,1,ok
benchmarks/pms_industrial/bcp-msp/normalized-ii32b1.wcnf,1,ok
benchmarks/pms_industrial/bcp-msp/normalized-ii32b2.wcnf,1,ok
benchmarks/pms_industrial/bcp-msp/normalized-ii32b3.wcnf,1,ok
benchmarks/pms_industrial/bcp-msp/normalized-ii32b4.wcnf,1,ok
benchmarks/pms_industrial/bcp-msp/normalized-ii32c1.wcnf,1,ok
benchmarks/pms_industrial/bcp-msp/normalized-ii32c2.wcnf,1,ok
benchmarks/pms_industrial/bcp-msp/normalized-ii32c3.wcnf,1,ok
benchmarks/pms_industrial/bcp-msp/normalized-ii32c4.wcnf,1,ok
benchmarks/pms_industrial/bcp-msp/normalized-ii32d1.wcnf,1,ok
benchmarks/pms_industrial/bcp-msp/normalized-ii32d2.wcnf,1,ok
benchmarks/pms_industrial/bcp-msp/normalized-ii32d3.wcnf,1,ok
benchmarks/pms_industrial/bcp-msp/normalized-ii32e1.wcnf,1,ok
benchmarks/pms_industrial/bcp-msp/normalized-ii32e2.wcnf,1,ok
benchmarks/pms_industrial/bcp-msp/normalized-ii32e3.wcnf,1,ok
benchmarks/pms_industrial/bcp-msp/normalized-ii32e4.wcnf,1,ok
benchmarks/pms_industrial/bcp-msp/normalized-ii32e5.wcnf,1,ok
benchmarks/pms_industrial/bcp-msp/normalized-ii8a1.wcnf,1,ok
benchmarks/pms_industrial/bcp-msp/normalized-ii8a2.wcnf,1,ok
benchmarks/pms_industrial/bcp-msp/normalized-ii8a3.wcnf,1,ok
benchmarks/pms_industrial/bcp-msp/normalized-ii8a4.wcnf,1,ok
benchmarks/pms_industrial/bcp-msp/normalized-ii8b1.wcnf,1,ok
benchmarks/pms_industrial/bcp-msp/normalized-ii8b2.wcnf,1,ok
benchmarks/pms_industrial/bcp-msp/normalized-ii8b3.wcnf,1,ok
benchmarks/pms_industrial/bcp-msp/normalized-ii8b4.wcnf,1,ok
benchmarks/pms_industrial/bcp-msp/normalized-ii8c1.wcnf,1,ok
benchmarks/pms_industrial/bcp-msp/normalized-ii8c2.wcnf,1,ok
benchmarks/pms_industrial/bcp-msp/normalized-ii8d1.wcnf,1,ok
benchmarks/pms_industrial/bcp-msp/normalized-ii8d2.wcnf,1,ok
benchmarks/pms_industrial/bcp-msp/normalized-ii8e1.wcnf,1,ok
benchmarks/pms_industrial/bcp-msp/normalized-ii8e2.wcnf,1,ok
benchmarks/pms_industrial/bcp-msp/normalized-par32-1-c.wcnf,1,ok
benchmarks/pms_industrial/bcp-msp/normalized-par32-1.wcnf,1,ok
benchmarks/pms_industrial/bcp-msp/normalized-par32-2-c.wcnf,1,ok
benchmarks/pms_industrial/bcp-msp/normalized-par32-2.wcnf,1,ok
benchmarks/pms_industrial/bcp-msp/normalized-par32-3-c.wcnf,1,ok
benchmarks/pms_industrial/bcp-msp/normalized-par32-3.wcnf,1,ok
benchmarks/pms_industrial/bcp-msp/normalized-par32-4-c.wcnf,1,ok
benchmarks/pms_industrial/bcp-msp/normalized-par32-4.wcnf,1,ok
benchmarks/pms_industrial/bcp-msp/normalized-par32-5-c.wcnf,1,ok
benchmarks/pms_industrial/bcp-msp/normalized-par32-5.wcnf,1,ok
benchmarks/pms_industrial/bcp-msp/normalized-ssa7552-038.wcnf,1,ok
benchmarks/pms_industrial/bcp-msp/normalized-ssa7552-158.wcnf,1,ok
benchmarks/pms_industrial/bcp-msp/normalized-ssa7552-159.wcnf,1,ok
benchmarks/pms_industrial/bcp-msp/normalized-ssa7552-160.wcnf,1,ok
benchmarks/pms_industrial/bcp-mtg/c1355_F1001gat-1048gat@1.wcnf,1,ok
benchmarks/pms_industrial/bcp-mtg/c1355_F1001gat@1.wcnf,1,ok
benchmarks/pms_industrial/bcp-mtg/c1355_F1036gat-1229gat@1.wcnf,1,ok
benchmarks/pms_industrial/bcp-mtg/c1355_F1051gat@1.wcnf,1,ok
benchmarks/pms_industrial/bcp-mtg/c1355_F106gat-409gat@1.wcnf,1,ok
benchmarks/pms_industrial/bcp-mtg/c1355_F106gat@0.wcnf,1,ok
benchmarks/pms_industrial/bcp-mtg/c1355_F113gat-1260gat@1.wcnf,1,ok
benchmarks/pms_industrial/bcp-mtg/c1355_F1150gat@0.wcnf,1,ok
benchmarks/pms_industrial/bcp-mtg/c1355_F1183gat-1262gat@1.wcnf,1,ok
benchmarks/pms_industrial/bcp-mtg/c1355_F120gat-414gat@1.wcnf,1,ok
benchmarks/pms_industrial/bcp-mtg/c1355_F1229gat@1.wcnf,1,ok
benchmarks/pms_industrial/bcp-mtg/c1355_F127gat-418gat@1.wcnf,1,ok
benchmarks/pms_industrial/bcp-mtg/c1355_F141gat@0.wcnf,1,ok
benchmarks/pms_industrial/bcp-mtg/c1355_F155gat@1.wcnf,1,ok
benchmarks/pms_industrial/bcp-mtg/c1355_F176gat-1278gat@1.wcnf,1,ok
benchmarks/pms_industrial/bcp-mtg/c1355_F183gat@0.wcnf,1,ok
benchmarks/pms_industrial/bcp-mtg/c1355_F197gat-308gat@1.wcnf,1,ok
benchmarks/pms_industrial/bcp-mtg/c1355_F1gat@0.wcnf,1,ok
benchmarks/pms_industrial/bcp-mtg/c1355_F43gat@1.wcnf,1,ok
benchmarks/pms_industrial/bcp-mtg/c1355_F50gat@1.wcnf,1,ok
benchmarks/pms_industrial/bcp-mtg/c1355_F543gat@1.wcnf,1,ok
benchmarks/pms_industrial/bcp-mtg/c1355_F57gat@1.wcnf,1,ok
benchmarks/pms_industrial/bcp-mtg/c1355_F71gat@1.wcnf,1,ok
benchmarks/pms_industrial/bcp-mtg/c3540_F20@1.wcnf,1,ok
benchmarks/pms_industrial/bcp-mtg/c3540_F41@1.wcnf,1,ok
benchmarks/pms_industrial/bcp-mtg/c3540_F45@0.wcnf,1,ok
benchmarks/pms_industrial/bcp-mtg/c3540_F45@1.wcnf,1,ok
benchmarks/pms_industrial/bcp-mtg/c499_Fic0@1.wcnf,1,ok
benchmarks/pms_industrial/bcp-mtg/c499_Fic2@1.wcnf,1,ok
benchmarks/pms_industrial/bcp-mtg/c499_Fic6@1.wcnf,1,ok
benchmarks/pms_industrial/bcp-mtg/c499_Fid11@1.wcnf,1,ok
benchmarks/pms_industrial/bcp-mtg/c499_Fid18@0.wcnf,1,ok
benchmarks/pms_industrial/bcp-mtg/c499_Fid20-xa10@0.wcnf,1,ok
benchmarks/pms_industrial/bcp-mtg/c499_Fid26@0.wcnf,1,ok
benchmarks/pms_industrial/bcp-mtg/c499_Fxa10@0.wcnf,1,ok
benchmarks/pms_industrial/bcp-mtg/c6288_F137gat@1.wcnf,1,ok
benchmarks/pms_industrial/bcp-mtg/c6288_F18gat@0.wcnf,1,ok
benchmarks/pms_industrial/bcp-mtg/c6288_F205gat@1.wcnf,1,ok
benchmarks/pms_industrial/bcp-mtg/c6288_F35gat@1.wcnf,1,ok
benchmarks/pms_industrial/bcp-mtg/c6288_F69gat@1.wcnf,1,ok
benchmarks/pms_industrial/bcp-syn/normalized-5xp1.b.wcnf,1,ok
benchmarks/pms_industrial/bcp-syn/normalized-9sym.b.wcnf,1,ok
benchmarks/pms_industrial/bcp-syn/normalized-addm4.r.wcnf,1,ok
benchmarks/pms_industrial/bcp-syn/normalized-alu2.b.wcnf,1,ok
benchmarks/pms_industrial/bcp-syn/normalized-alu4.b.wcnf,1,ok
benchmarks/pms_industrial/bcp-syn/normalized-apex4.a.wcnf,1,ok
benchmarks/pms_industrial/bcp-syn/normalized-apex6.b.wcnf,1,ok
benchmarks/pms_industrial/bcp-syn/normalized-apex7.b.wcnf,1,ok
